Cohort_Position,True_Family,Predicted_Family,ATTACK_Candidate_ID,ATTACK_Candidate_Name,Aggregated_Evidence_Level,Supporting_Feature_Count,Supporting_Features,Candidate_Positive_SHAP,Candidate_Normalized_SHAP_Support
1514,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.06830739229917526,0.01500245000696166
1515,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.11292904242873192,0.0437175717195376
1515,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init,0.07901167869567871,0.030587337462276775
1516,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.17940807342529297,0.06128216218389756
1516,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init,0.3696916922926903,0.12627919029827908
1517,Shade,CWS,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.09768263250589371,0.04678791345718739
1518,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.07168658822774887,0.021876292687058905
1518,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.15958011150360107,0.048698387140357
1518,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.04604647681117058,0.014051808418176562
1519,Shade,Scar,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.08102329075336456,0.03394710077485618
1519,Shade,Scar,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,1.0675110220909119,0.447265272839897
1520,Shade,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load,0.4337104521691799,0.20436563671174207
1521,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg,0.28183506429195404,0.060833243179810766
1521,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.15069961547851562,0.03252805458589716
1521,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.07265660166740417,0.015682706936966554
1522,Shade,CWS,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem,0.6932061389088631,0.33320261248920846
1523,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.6077288687229156,0.18581360673937358
1523,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_init,0.08565440773963928,0.026188906359957416
1524,Shade,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem,1.0629969388246536,0.4365668339484495
1525,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_init,0.5153800621628761,0.3633650410748664
1526,Shade,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_pslist_false_avg,0.052403561770915985,0.021366886729804732
1526,Shade,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init; ldrmodules.not_in_load; ldrmodules.not_in_load_avg,0.2426566258072853,0.09894015716959251
1527,Shade,Gator,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_deskthrd_false_avg; psxview.not_in_csrss_handles_false_avg,0.19705918431282043,0.11551149347141797
1527,Shade,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem_avg,0.04559788480401039,0.026728415583450908
1528,Shade,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_csrss_handles_false_avg,0.10659325122833252,0.0554183731667184
1528,Shade,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem; ldrmodules.not_in_load,0.12476655840873718,0.06486676795148477
1529,Shade,Reconyc,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.14627978205680847,0.043827106107501825
1529,Shade,Reconyc,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,0.27011606097221375,0.08092988039161927
1530,Shade,Scar,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.033820293843746185,0.017614854990012904
1530,Shade,Scar,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_mem; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.7015486024320126,0.36539235754071403
1531,Shade,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd,0.09097827225923538,0.030581696498147324
1531,Shade,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_init,0.17800993472337723,0.05983676829840791
1532,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_deskthrd_false_avg; psxview.not_in_session_false_avg,0.20853016525506973,0.06386897469454837
1532,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.1040879637002945,0.03188023906013547
1532,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg,0.43637821078300476,0.13365466270868182
1533,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.05482231080532074,0.028799693969155757
1533,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.09437502175569534,0.049577839842399565
1533,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.06669337302446365,0.03503589514305706
1534,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.05036396533250809,0.02484422930456788
1535,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.08802960067987442,0.03941020370422992
1535,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_init,0.35841580480337143,0.16046011533647375
1536,Shade,Pysa,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load,1.1535044237971306,0.3446687342624871
1537,Shade,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.042250361293554306,0.02202970025238183
1537,Shade,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.0647607147693634,0.033766791355621446
1538,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg,0.2849937379360199,0.06355235798061469
1538,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.13643209636211395,0.030423761205578843
1538,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.09131123870611191,0.02036200715121308
1539,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem; ldrmodules.not_in_load,0.3491721451282501,0.20784379799116182
1540,Shade,Conti,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.49471187591552734,0.19754211070402425
1540,Shade,Conti,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem; ldrmodules.not_in_init,0.4001272916793823,0.15977378671646536
1541,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_eprocess_pool_false_avg; psxview.not_in_session_false_avg,0.18929766863584518,0.06043423310670108
1541,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.5015342757105827,0.16011734084058557
1541,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.3669833838939667,0.11716129167548704
1542,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.1081467941403389,0.04163062007908833
1542,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init,0.0498737208545208,0.01919866364351717
1543,Shade,Zeus,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_ethread_pool_false_avg,0.11893527582287788,0.060705295421798054
1543,Shade,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init_avg,0.049745868891477585,0.025390597080452538
1544,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.06139776110649109,0.02675396652704674
1544,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.08888987451791763,0.03873360664277268
1544,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_init,0.6314838230609894,0.2751679663895607
1545,Shade,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_deskthrd; psxview.not_in_pspcid_list_false_avg,0.06730351969599724,0.04937721399773406
1545,Shade,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem,0.14624906331300735,0.10729559655709953
1546,Shade,Conti,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_deskthrd_false_avg; psxview.not_in_csrss_handles_false_avg,0.1762172132730484,0.09589158427950872
1546,Shade,Conti,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.5465025901794434,0.29738865013124693
1546,Shade,Conti,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load_avg; ldrmodules.not_in_init; ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg,0.2567893862724304,0.1397362982790524
1547,Shade,TIBS,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.5516486763954163,0.1932412285501605
1548,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.0467635840177536,0.01966113643540797
1548,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init,0.06746044009923935,0.028362858507172347
1549,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg,0.2797483205795288,0.059878307755553445
1549,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.13017871975898743,0.027863907918391283
1549,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.07002425193786621,0.014988235493967751
1550,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.05751936137676239,0.028663295415894095
1550,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.09400331974029541,0.04684413837875784
1550,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.07550520449876785,0.03762607807499092
1551,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.036609847098588943,0.019800225943915048
1551,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg,0.3123546540737152,0.16893522413895476
1552,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.09120092540979385,0.048807248972258785
1553,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.0644526332616806,0.020045131661370414
1553,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.1346345692873001,0.04187210872484774
1554,Shade,180solutions,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_deskthrd_false_avg; psxview.not_in_deskthrd,0.292644876986742,0.18614186786270215
1554,Shade,180solutions,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.045220501720905304,0.028763287239773526
1554,Shade,180solutions,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.205962136387825,0.13100580188170946
1555,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.15377934277057648,0.052000954816083834
1555,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.08967940509319305,0.030325364955823504
1556,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.16285934671759605,0.17988419355239696
1556,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.04150431603193283,0.045843057637301704
1556,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem,0.03498801589012146,0.038645562255058094
1557,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.05566879361867905,0.030731200086892705
1557,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init,0.0829714685678482,0.04580327031204626
1558,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.09230630844831467,0.03739443340375483
1558,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.08318603038787842,0.0336996953486015
1558,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.27064113318920135,0.10964008854310446
1559,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.12398776412010193,0.0610588140911893
1559,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.0902954712510109,0.044466761954439785
1560,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.039293982088565826,0.024542193218390827
1560,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init; ldrmodules.not_in_init_avg; ldrmodules.not_in_load; ldrmodules.not_in_mem,0.34156351909041405,0.21333337667270316
1561,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem; ldrmodules.not_in_init,0.3522731587290764,0.2552336448744437
1562,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.07273148745298386,0.04808250990627335
1562,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.0745147168636322,0.049261396091683535
1562,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init; ldrmodules.not_in_load,0.14014261215925217,0.0926477482231366
1563,Shade,Refroso,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_deskthrd_false_avg,0.06418424844741821,0.0172610894402354
1563,Shade,Refroso,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,2.266554117202759,0.6095450875337673
1564,Shade,Conti,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_deskthrd_false_avg; psxview.not_in_csrss_handles_false_avg,0.17041175067424774,0.10500409690963367
1564,Shade,Conti,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.5257437825202942,0.3239521386933374
1564,Shade,Conti,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_mem,0.6227996610105038,0.3837559070972945
1565,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.23091968894004822,0.06768611414194199
1565,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.14387740194797516,0.04217268044746518
1565,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem_avg,0.16174475848674774,0.04740987758578332
1566,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.09433974325656891,0.04090748059037878
1566,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.08514223247766495,0.03691926755650861
1566,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.4850451424717903,0.21032466345768505
1567,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg,0.28081801533699036,0.0647186210993707
1567,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.11255212873220444,0.025939285143817586
1567,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem_avg,0.07715246081352234,0.017780913636478775
1568,Shade,Scar,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,6,ldrmodules.not_in_mem; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load; ldrmodules.not_in_load_avg; ldrmodules.not_in_init,0.7348148077726364,0.418918434407664
1569,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.11278213560581207,0.03487369046543413
1569,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.87374547123909,0.270173365186717
1570,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_eprocess_pool_false_avg,0.12747323513031006,0.03737683338541913
1570,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.ninjections; malfind.uniqueInjections,0.5236936807632446,0.15355389255536706
1570,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init,0.679272323846817,0.1991716021468733
1571,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.05554375797510147,0.03671092049621022
1571,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.06597393751144409,0.04360461126685478
1571,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.059057727456092834,0.03903343267301702
1572,Shade,Gator,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_pslist_false_avg; psxview.not_in_session_false_avg,0.23084302991628647,0.11107325366326823
1572,Shade,Gator,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem_avg,0.036365214735269547,0.017497616117214374
1573,Shade,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_load; ldrmodules.not_in_init_avg,1.490991160273552,0.571560301593817
1574,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.0623534619808197,0.030164978800732444
1574,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,4,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg,0.5074260979890823,0.24547951312611033
1575,Shade,Ako,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_ethread_pool_false_avg,0.02855341136455536,0.02426401468295615
1575,Shade,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_mem,0.04039587080478668,0.03432745705316557
1576,Shade,Zeus,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.07245822250843048,0.02753464412403435
1577,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.09378499537706375,0.04055743982455753
1577,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.085173599421978,0.03683343075626638
1577,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,0.4880542680621147,0.21105968527763666
1578,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.07664468884468079,0.03379483141225328
1578,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.05752528831362724,0.025364541885477508
1578,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg,0.3810071796178818,0.16799694272538013
1579,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.11776286736130714,0.04871987154969418
1579,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg,0.07821277529001236,0.032357537236109304
1580,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_deskthrd_false_avg; psxview.not_in_session_false_avg,0.269603431224823,0.055795276220359145
1580,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.14613044261932373,0.030242153718545883
1580,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg,0.17533741146326065,0.03628662758448844
1581,Shade,Transponder,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load; ldrmodules.not_in_init_avg; ldrmodules.not_in_mem,0.7444030344486237,0.2775307797950862
1582,Shade,180solutions,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.8137924075126648,0.43541847499100644
1583,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.190826416015625,0.1484591023276592
1583,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.05266862362623215,0.040975126754691706
1583,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,3,ldrmodules.not_in_load_avg; ldrmodules.not_in_mem_avg; ldrmodules.not_in_mem,0.1731153205037117,0.13468022728594176
1584,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.09469502419233322,0.03905197557829028
1584,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_load_avg,0.22018737345933914,0.09080468593066976
1585,Shade,Ako,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_init_avg,0.05916283652186394,0.03808435660132632
1586,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg,0.23363656550645828,0.04309462485130816
1586,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.21743179857730865,0.04010563059820062
1587,Shade,Scar,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg,0.16633009538054466,0.11952952336509984
1588,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg,0.28346292674541473,0.05915369525775775
1588,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.15656046569347382,0.032671397926269365
1588,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load_avg,0.06458001583814621,0.013476706179859072
1589,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.06428316235542297,0.027526891276643883
1589,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,2,ldrmodules.not_in_init_avg; ldrmodules.not_in_init,0.26841750741004944,0.11493988896146563
1590,Shade,Maze,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_csrss_handles_false_avg,0.26237276941537857,0.09682658177980512
1590,Shade,Maze,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,5,ldrmodules.not_in_mem; ldrmodules.not_in_mem_avg; ldrmodules.not_in_load_avg; ldrmodules.not_in_init_avg; ldrmodules.not_in_load,1.6346301063895226,0.6032472273274696
1591,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,2,malfind.uniqueInjections; malfind.ninjections,0.772792637348175,0.35430473857766953
1592,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,2,psxview.not_in_session_false_avg; psxview.not_in_deskthrd_false_avg,0.10916125774383545,0.024920004645332963
1592,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.21422119438648224,0.0489037344344943
1592,Shade,Shade,T1620,Reflective Code Loading,MEDIUM_CANDIDATE,1,ldrmodules.not_in_load,0.06279338151216507,0.014334860108074254
1593,Shade,Shade,T1014,Rootkit,MEDIUM_CANDIDATE,1,psxview.not_in_session_false_avg,0.0848151296377182,0.022441344881447806
1593,Shade,Shade,T1055,Process Injection,HIGH_CANDIDATE,1,malfind.uniqueInjections,0.061260685324668884,0.016209043986809717
