Perturbation_Scale,Perturbation_Percent,Test_Local_Index,True_Family,Predicted_Family,Correct,Original_Confidence,Mean_Jaccard_Top5,Std_Jaccard_Top5,Mean_Jaccard_Top10,Std_Jaccard_Top10,Mean_SHAP_Rank_Spearman,Std_SHAP_Rank_Spearman,Prediction_Stability,Mean_Confidence_Change,Mean_Absolute_Confidence_Change
0.05,5.0,1507,Benign,Benign,1,0.9999737739562988,0.9333333333333332,0.13333333333333336,0.9818181818181818,0.05454545454545453,0.9880659036232412,0.007829242173937129,1.0,-0.00184478759765625,0.00184478759765625
0.05,5.0,8418,Scar,Emotet,0,0.26374366879463196,0.4196428571428572,0.12804538550177946,0.45677655677655676,0.1059114927388306,0.8817303517151542,0.03360283769956604,0.0,-0.24363098153844476,0.24363098153844476
0.05,5.0,5083,Conti,Zeus,0,0.25836965441703796,0.5148809523809523,0.12969499148512453,0.3585030165912519,0.09856599527375991,0.8844383959354017,0.034798782295242206,0.0,-0.22857450845185667,0.22857450845185667
0.05,5.0,635,Benign,Benign,1,0.9999709129333496,0.8166666666666667,0.16583123951777,0.9545454545454544,0.07872958216222167,0.9802434934752495,0.00982342442117951,1.0,-0.005660894513130188,0.005660894513130188
0.05,5.0,9132,Shade,Shade,1,0.49229735136032104,0.39583333333333337,0.09866419318006414,0.3630494505494505,0.10087422403662366,0.8391952525691126,0.03335900781701072,0.05,-0.38835211833938954,0.3885565414093435
0.05,5.0,555,Benign,Benign,1,0.9999711513519287,0.8833333333333332,0.1589898669028243,0.9272727272727274,0.08907235428302462,0.9886126704089815,0.006268685371393552,1.0,-0.0022709667682647705,0.0022709667682647705
0.05,5.0,3981,Benign,Benign,1,0.9999717473983765,0.6714285714285714,0.236614442834378,0.7848484848484849,0.11415035273840829,0.9746045053583146,0.010387130609027679,1.0,-0.03100678324699402,0.03100678324699402
0.05,5.0,9232,Shade,Pysa,0,0.503733217716217,0.5315476190476189,0.16479712498592966,0.5879786879786879,0.10364611158558797,0.8885338345864661,0.03730026486611119,0.5,-0.20736149065196513,0.20736149065196513
0.05,5.0,4983,Conti,Scar,0,0.18044079840183258,0.4970238095238095,0.15090782540580022,0.5901764901764902,0.12799811597132593,0.8859989112683723,0.0265625952619945,0.1,-0.11925996602512896,0.12103797853924333
0.05,5.0,7150,Transponder,Transponder,1,0.6083027720451355,0.5732142857142857,0.1849371330946787,0.5682650682650682,0.09893094669972911,0.8863188405797102,0.03060364301457416,0.45,-0.39736450733616946,0.39736450733616946
0.05,5.0,8043,Refroso,Zeus,0,0.14958980679512024,0.6113095238095237,0.24366331530308333,0.4218406593406594,0.06870956378918665,0.8695191435311195,0.03792398916790069,0.0,-0.10613081189803779,0.10613081189803779
0.05,5.0,6323,CWS,Transponder,0,0.23073062300682068,0.4097222222222222,0.17325360014939553,0.6033133533133533,0.12529452824488954,0.8923224637681159,0.029348563910925708,0.15,-0.09861303623765708,0.12891977485269307
0.05,5.0,5076,Conti,Zeus,0,0.4353407621383667,0.4345238095238095,0.15395853757592334,0.44371363930187463,0.11684072576289348,0.8878279804028306,0.03447528271441921,0.1,-0.3647743022534996,0.3647743022534996
0.05,5.0,4451,Benign,Benign,1,0.9998407363891602,0.6619047619047619,0.198005932250398,0.8454545454545455,0.13916318185703075,0.9555296347597872,0.019736670386084943,1.0,-0.050396180152893065,0.05039715766906738
0.05,5.0,2133,Benign,Benign,1,0.9999732971191406,0.8333333333333333,0.16666666666666669,0.8727272727272728,0.08331955809010616,0.9880112269446674,0.0072255818598856115,1.0,-0.0032959252595901488,0.0032959252595901488
0.05,5.0,6168,CWS,Scar,0,0.19642767310142517,0.38888888888888895,0.11258937269135799,0.4082875457875458,0.08229655083444871,0.8819778624569043,0.027328368468862455,0.0,-0.16077579059638084,0.16077579059638084
0.05,5.0,1396,Benign,Benign,1,0.9998509883880615,0.8333333333333333,0.16666666666666669,0.7678321678321678,0.09958428268350786,0.9580301815265727,0.018943995507119452,1.0,-0.016343829035758973,0.016343829035758973
